,hotel,star,review,preprocessed_review,date,star_label,helpful,sentiment
3127,제주 센트럴 시티 호텔,3.0,"장점은 깔끔하고 서비스가 좋음 연박했는데 다음날 요청시 시트 갈아주심. 물어보는 것에 친절히 답해주심. 호텔식이며 침구 포근하고 침대 푹신함. 내부 청결하고 제원 근접이라 상권이 좋음. 욕조 사용해봤는데 깨끗함.

단점은 화장실 슬리퍼가 없어서 맨발로 가야하고, 객실에 거울이 없음. 선반에 거울이 있긴있으나 선반이 깊어 거울과의 거리가 멀고, 어두움. 객실 불이 노란 느낌이라 안정적이나 어두움. 에어컨이 개별 냉방이긴하나 아마 중앙인듯? 아무리 낮춰도 그게 그거,, 글고 붙박이에어컨,,? 송풍구형 에어컨,,? 무튼 에어컨은 별로였음.

연박했지만 연박보다는 하루씩 묵기에는 좋은 숙소였음.더보기",장점은 깔끔하고 서비스가 좋음 연방했는데 다음날 요청 시 시트 갈아주심 물어보는 것에 친절히 답해주심 호텔식이며 침구 포근하고 침대 푹신함 내부 청결하고 제원 근접이라 상권이 좋음 욕조 사용해봤는데 깨끗함 단점은 화장실 슬리퍼가 없어서 맨발로 가야 하고 객실에 거울이 없음 선반에 거울이 있긴 있으나 선반이 깊어 거울과의 거리가 멀고 어두움 객실 불이 노란 느낌이라 안정적이나 어두움 에어컨이 개별 냉방이긴 하나 아마 중앙인 듯 아무리 낮춰도 그게 그거 그리고 붙박이 에어컨 송풍구형 에어컨 아무튼 에어컨은 별로였음연박했지만 연박보다는 하루씩 묵기에는 좋은 숙소였음 ,2020-10-05,0.0,1.0,부정
3128,제주 센트럴 시티 호텔,4.0,다 좋은데 모기가 잇어서 잠을 잘못잣어요 ㅠㅠ,다 좋은데 모기가 있어서 잠을 잘못 잤어요,2020-09-27,1.0,0.0,부정
3129,제주 센트럴 시티 호텔,4.0,수건이 좀 헤진 느낌이 나고 벽지에 얼룩이 좀 있어서 청결성에서 좀 아쉽네요,수건이 좀 헤진 느낌이 나고 벽지에 얼룩이 좀 있어서 청결성에서 좀 아쉽네요,2020-09-26,1.0,1.0,부정
3130,제주 센트럴 시티 호텔,5.0,전반적으로 저렴한 가격에 좋은 퀄리티였어요,전반적으로 저렴한 가격에 좋은 퀄리티였어요,2020-09-25,1.0,1.0,긍정
3131,제주 센트럴 시티 호텔,4.0,"시설도 좋고 숙소도 깔끔하고 좋아요
근데 욕실 샤워커튼에 더러운게 묻어 있어서 찝찝했어요ㅠ 뭔 가래침같은.... 그리고 화장실 콘센트가 진짜 허술해요 드라이기나 고데기 코드 꼽고 하다보면 자꾸 뽑히고 자꾸 꺼지고 ... ㅠㅠ 콘센트가 너무 불편했어요 두번째 방문인데 전에 방은 안 그랬는데 이번에 잔 방 콘센트가 고장 났나봐요",시설도 좋고 숙소도 깔끔하고 좋아요 근데 욕실 샤워커튼에 더러운 게 묻어 있어서 찝찝했어요 뭔 가래침 같은 그리고 화장실 콘센트가 진짜 허술해요 드라이기나 고데기 코드 꼽고 하다 보면 자꾸 뽑히고 자꾸 꺼지고   콘센트가 너무 불편했어요 두 번째 방문인데 전에 방은 안 그랬는데 이번에 잔 방 콘센트가 고장 났나 봐요,2020-09-15,1.0,1.0,긍정
3132,제주 센트럴 시티 호텔,5.0,방도 업그레이드 해주시고 좋았어요!,방도 업그레이드해주시고 좋았어요,2020-09-07,1.0,0.0,긍정
3133,제주 센트럴 시티 호텔,5.0,깨끗하게 침대도 넓고 분위기도 좋았습니다,깨끗하게 침대도 넓고 분위기도 좋았습니다,2020-09-04,1.0,0.0,긍정
3134,제주 센트럴 시티 호텔,5.0,정말 묵기 좋았던 숙소였습니다!,정말 묵기 좋았던 숙소였습니다,2020-09-01,1.0,0.0,긍정
3135,제주 센트럴 시티 호텔,3.0,"위치가 공항에 가까와 좋았고, 청결도도 좋았습니다. 가운, 치약치솔이 제공되지 않네요.",위치가 공항에 가까워 좋았고 청결도 도 좋았습니다 가운 치약 칫솔이 제공되지 않네요,2020-08-29,0.0,1.0,긍정
3136,제주 센트럴 시티 호텔,2.0,"습할수박에없는구조 ㅜㅜ 사진보다쫍고..밥도먹을게없고 씨리얼도눅눅하구 진짜다른평처럼 침대만 좋네요
눅눅하고습하구 곰팡이잇어요벽에ㅜㅜ 가격만저렴
아 냄새납니다 카펫 때문에 리모델링 해야될듯",습할 수박에 없는 구조  사진보다 좁고 밥도 먹을 게 없고 시리얼도 눅눅하고 진짜 다른 평처럼 침대만 좋네요 눅눅하고 습하고 곰팡이 있어요 벽에 가격만 저렴아 냄새납니다 카펫 때문에 리모델링 해야 될 듯,2020-08-28,0.0,1.0,부정
3137,제주 센트럴 시티 호텔,3.0,음...그냥 보통이에요 주로 중국인 숙소입니다.,음 그냥 보통이에요 주로 중국인 숙소입니다,2020-08-27,0.0,0.0,부정
3138,제주 센트럴 시티 호텔,4.0,"야간  남직원분은 근엄 그자체
무뚜뚝  근엄   진지",야간  남직원분은 근엄 그 자체 무뚝뚝  근엄   진지,2020-08-26,1.0,1.0,부정
3139,제주 센트럴 시티 호텔,5.0,위치 좋았어요 시내랑 가깝고 바로 앞에 편의점있고 편리했어요,위치 좋았어요 시내랑 가깝고 바로 앞에 편의점 있고 편리했어요,2020-08-26,1.0,1.0,긍정
3140,제주 센트럴 시티 호텔,5.0,덕분에 좋은 시간을 보냈어요,덕분에 좋은 시간을 보냈어요,2020-08-25,1.0,0.0,긍정
3141,제주 센트럴 시티 호텔,5.0,"역시 짱짱맨 가성비 첵오에요!!! 
저번제 제주 여행에서 쓰고 가성비 넘 좋아서 이번에도 2박했어요",역시 짱짱맨  구성비  첵오에요 저번제 제주 여행에서 쓰고  구성비  너무 좋아서 이번에도 박했어요,2020-08-25,1.0,0.0,긍정
3142,제주 센트럴 시티 호텔,5.0,"깔끔하고 서비스도 좋고 시내도 가까워서 좋았어요
주차하기도 편리했어요",깔끔하고 서비스도 좋고 시내도 가까워서 좋았어요 주차하기도 편리했어요,2020-08-24,1.0,1.0,긍정
3143,제주 센트럴 시티 호텔,5.0,주변에 시설많고 공항 완전 근처라 좋았습니다.,주변에 시설 많고 공항 정말 근처라 좋았습니다,2020-08-24,1.0,1.0,긍정
3144,제주 센트럴 시티 호텔,5.0,"깔끔하고 조식도 괜찮았습니다 
하지만 서양식(?)이라 신발을 신고 들어오는 형태더군요ㅠㅠ
욕실도 건식입니다
따로 명시 되어있지않아 몰랐어요ㅜ
뼛속까지 한국인이라 조금 불편했습니다.. 
그것말고는 다 좋았어요!더보기",깔끔하고 조식도 괜찮았습니다 하지만 서양식이라 신발을 신고 들어오는 형태더군요 욕실도 건식입니다 따로 명시되어 있지 않아 몰랐어요 뼛속까지 한국인이라 조금 불편했습니다 그것 말고는 다 좋았어요 ,2020-08-23,1.0,1.0,긍정
3145,제주 센트럴 시티 호텔,4.0,좋아요! 침대도 편해요 ㅎㅎㅎ,좋아요 침대도 편해요 ,2020-08-23,1.0,0.0,긍정
3146,제주 센트럴 시티 호텔,5.0,공항이랑 가깝고 가성비 대비 좋네요 !,공항이랑 가깝고  구성비  대비 좋네요 ,2020-08-23,1.0,1.0,긍정
3147,제주 센트럴 시티 호텔,5.0,깔끔해서 좋았습니다~ 침구류가 푹신해서 더 좋았어요,깔끔해서 좋았습니다 침구류가 푹신해서 더 좋았어요,2020-08-23,1.0,1.0,긍정
3148,제주 센트럴 시티 호텔,3.0,우선비지니스호텔 치고는 청결도는 떨어짐..,우선 비즈니스호텔 치고는 청결 도는 떨어짐,2020-08-23,0.0,0.0,부정
3149,제주 센트럴 시티 호텔,4.0,공항도 먹거리도 가깝네요...잘쉬다갑니다...,공항도 먹거리도 가깝네요 잘 쉬다 갑니다,2020-08-21,1.0,1.0,긍정
3150,제주 센트럴 시티 호텔,5.0,꿉꿉하긴했는데 대체로 좋았습니다,꿉꿉하긴 했는데 대체로 좋았습니다,2020-08-20,1.0,0.0,긍정
3151,제주 센트럴 시티 호텔,3.0,에어컨이 점검이 미리 되었었으면 좋았겠네요. 시트에서 나무탄냄새같은게 좀 났습니다. 가성비는 좋은편이였습니다.,에어컨이 점검이 미리 되었었으면 좋았겠네요 시트에서 나무탄냄새같은게 좀 났습니다  구성비 는 좋은 편이었습니다,2020-08-19,0.0,1.0,부정
3152,제주 센트럴 시티 호텔,4.0,"위치는 제주 시내라 공항이나 동문시장이 가까웠어요.
주차는 주차타워이구요. 친절히 인도해주시나 주차장 내려가는 곳마저 차들이 주차되어있으니 불안하더라구요. 
숙소들어가자마자 보니 세면대 머리카락이 3개정도보여서 청결은 좋진않은 느낌이구요. 전체적으로 불은 은은한조명이라 밝진않아요. 책좀보려했는데 안되겠더라구요. 
일회용품 칫솔면도기등은 없으니 가져가세요. 일회용줄이는 거라 없으니 환경생각하고 더 좋네요",위치는 제주 시내라 공항이나 동문시장이 가까웠어요 주차는 주차타워 이 고요 친절히 인도해주시나 주차장 내려가는 곳마저 차들이 주차되어있으니 불안하더라고요 숙소 들어가자마자 보니 세면대 머리카락이 개정도 보여서 청결은 좋진 않은 느낌이고요 전체적으로 불은 은은한 조명이라 밝진 않아요 책 좀 보려 했는데 안되겠더라고요 일회용품 칫솔 면도기 등은 없으니 가져가세요 일회용 줄이는 거라 없으니 환경 생각하고 더 좋네요,2020-08-16,1.0,1.0,긍정
3153,제주 센트럴 시티 호텔,3.0,제주도 놀러와서 저렴하게 숙박만 하기 좋음,제주도 놀러 와서 저렴하게 숙박만 하기 좋음,2020-08-16,0.0,0.0,긍정
3154,제주 센트럴 시티 호텔,5.0,공항에서 가깝고 대중교통 이용이 좋음!,공항에서 가깝고 대중교통 이용이 좋음,2020-08-15,1.0,1.0,긍정
3155,제주 센트럴 시티 호텔,5.0,새벽에 시끄러웠는데  통제를 못해서 조금 아쉬워싸요,새벽에 시끄러웠는데  통제를 못해서 조금 아쉬워서요,2020-08-15,1.0,0.0,긍정
3156,제주 센트럴 시티 호텔,5.0,"주차장 빼고는 다 좋았던거 같습니다.
깨끗하고 조용해서 더 좋았어요.",주차장 빼고는 다 좋았던 거 같습니다 깨끗하고 조용해서 더 좋았어요,2020-08-15,1.0,1.0,긍정
3157,제주 센트럴 시티 호텔,5.0,"주차장 빼고는 다 좋았던거 같습니다.
깨끗하고 조용해서 더 좋았어요",주차장 빼고는 다 좋았던 거 같습니다 깨끗하고 조용해서 더 좋았어요,2020-08-15,1.0,1.0,긍정
3158,제주 센트럴 시티 호텔,5.0,"숙소 매우 깨끗
조식 지려버렸음",숙소 매우 깨끗 조식 지려버렸음,2020-08-15,1.0,1.0,긍정
3159,제주 센트럴 시티 호텔,5.0,"깨끗하고 좋아요
자주이용합니다",깨끗하고 좋아요 자주 이용합니다,2020-08-13,1.0,0.0,긍정
3160,제주 센트럴 시티 호텔,4.0,"깨끗하고 조용해서 맘에들어요~
프런트가 2층에있는게 조금 불편한정도입니다",깨끗하고 조용해서 맘에 들어요 프런트가 층에 있는 게 조금 불편한 정도입니다,2020-08-13,1.0,1.0,긍정
3161,제주 센트럴 시티 호텔,5.0,시내에서 먹고 쉬기 딱 좋은곳. 조식도 나름 좋아요~~,시내에서 먹고 쉬기 딱 좋은 곳 조식도 나름 좋아요,2020-08-11,1.0,1.0,긍정
3162,제주 센트럴 시티 호텔,5.0,"사진보다 객실 상태도 좋고 깨끗해요!!
화장실도 깨끗해서 너무 좋았습니다 ㅎㅎ",사진보다 객실 상태도 좋고 깨끗해요 화장실도 깨끗해서 너무 좋았습니다 ,2020-08-10,1.0,1.0,긍정
3163,제주 센트럴 시티 호텔,4.0,"근처에 놀 곳도 많고 좋았는데
바닥에서 쓰레기가 한두개 발견되었어요ㅠ",근처에 놀 곳도 많고 좋았는데 바닥에서 쓰레기가 한두 개 발견되었어요,2020-08-09,1.0,1.0,긍정
3164,제주 센트럴 시티 호텔,4.0,"주차장은 터널식 넣는건데 전 일찍나왔지만 오전에  붐빌듯요,
조식을 기대안했는데 빵부터 한식까지 다양해서 좋았어요
우유에 커피까지 다마심.
방은 1회용품과 믹스커피없음.
수건과 비누만있음. 
방에 거울이없음 ㅡ 화장대ㅋ
침대는편함더보기",주차장은 터널식 넣는 건데 전 일찍 나왔지만 오전에  붐빌 듯요 조식을 기대 안 했는데 빵부터 한식까지 다양해서 좋았어요 우유에 커피까지 다 마심방은 해 용품과 믹스커피 없음 수건과 비누만 있음 방에 거울이 없음  화장대 침대는 편한 ,2020-08-09,1.0,1.0,부정
3165,제주 센트럴 시티 호텔,4.0,조식시간이 7시인줄알았는데 8시부터여서 못먹어서 아쉬워요. 치약 칫솔 빗이 없어요,조식 시간이 시인 줄 알았는데 시부터여서 못 먹어서 아쉬워요 치약 칫솔 빗이 없어요,2020-08-07,1.0,1.0,긍정
3166,제주 센트럴 시티 호텔,4.0,깔끔하고 좋았어요~ 조식도 나쁘지 않았고요! 편하게 쉬다갑니다!,깔끔하고 좋았어요 조식도 나쁘지 않았고요 편하게 쉬다 갑니다,2020-08-07,1.0,1.0,긍정
3167,제주 센트럴 시티 호텔,3.0,직원들도 불친절하고 생각보다 별로였어요,직원들도 불친절하고 생각보다 별로였어요,2020-08-06,0.0,1.0,부정
3168,제주 센트럴 시티 호텔,5.0,좋네요~~ 늦게 도착해서 가성비로 갔는데 만족해요,좋네요 늦게 도착해서  구성비 로 갔는데 만족해요,2020-08-05,1.0,0.0,긍정
3169,제주 센트럴 시티 호텔,5.0,와이프가 잘 쉬다갈수있게 도와주셔서 감사합니다,와이프가 잘 쉬다 갈 수 있게 도와주셔서 감사합니다,2020-08-03,1.0,0.0,긍정
3170,제주 센트럴 시티 호텔,5.0,괜찮아서 예약호텔취소하고 2박더머물렀던곳,괜찮아서 예약 호텔 취소하고 박 더 머물렀던 곳,2020-07-31,1.0,0.0,긍정
3171,제주 센트럴 시티 호텔,5.0,주차장 불편한것 빼고는 전부 만족했습니다.,주차장 불편한 것 빼고는 전부 만족했습니다,2020-07-31,1.0,1.0,긍정
3172,제주 센트럴 시티 호텔,4.0,저렴이 호텔 알아보던 중 평이 좋아 예약했고 시설 깔끔하며 공항과 가까워 좋았습니다.,저렴이 호텔 알아보던 중 평이 좋아 예약했고 시설 깔끔하며 공항과 가까워 좋았습니다,2020-07-31,1.0,1.0,긍정
3173,제주 센트럴 시티 호텔,5.0,숙소도깨끗하고 위치도 공항이랑가깝고 너무 잘온거 같아요 ㅎㅎ,숙소도 깨끗하고 위치도 공항이랑 가깝고 너무 잘 온 거 같아요 ,2020-07-29,1.0,1.0,긍정
3174,제주 센트럴 시티 호텔,5.0,제주도공항하고  가까워서  좋아요 ㅎㅎ,제주도 공항하고  가까워서  좋아요 ,2020-07-23,1.0,1.0,긍정
3175,제주 센트럴 시티 호텔,4.0,조아용|~~ 청소 좀 안대잇은부분은 아쉽,좋아요 청소 좀 안대 있은 부분은 아쉽,2020-07-22,1.0,0.0,긍정
3176,제주 센트럴 시티 호텔,5.0,너무 좋고 친절하고 방도 좋습니다!!,너무 좋고 친절하고 방도 좋습니다,2020-07-21,1.0,0.0,긍정
3177,제주 센트럴 시티 호텔,4.0,중앙난방 진짜 너무 더워요 그것 빼곤 하루 묵기 딱 좋음,중앙난방 진짜 너무 더워요 그것 빼곤 하루 묵기 딱 좋음,2020-07-21,1.0,0.0,긍정
3178,제주 센트럴 시티 호텔,4.0,시설은 막 좋은편은 아니지만 제주시내에 위치하고 있어서 제주시내에 일이 있으신분한테는 강추드립니다. 가성비는 최고인거 같습니다!!,시설은 막 좋은 편은 아니지만 제주시내에 위치하고 있어서 제주시내에 일이 있으신 분한테는 강추 드립니다  구성비 는 최고인 거 같습니다,2020-07-15,1.0,1.0,긍정
3179,제주 센트럴 시티 호텔,4.0,"주차가좀불편햇구요
주변편의시설같은건 좋앗어요
직원친절하구요

욕실바닥이랑 블라인드가망가져 쪼끔 신경쓰일정도
에어컨 소음 심해요더보기",주차가 좀 불편했고요 주변 편의시설 같은 건 좋았어요 직원 친절하고요 욕실 바닥이랑 블라인드가 망가져 쪼끔 신경 쓰일 정도 에어컨 소음 심해요 ,2020-07-13,1.0,1.0,긍정
3180,제주 센트럴 시티 호텔,4.0,공항에서 정말 가깝고 가격대비 시설도 좋은데 주차가 너무 불편합니다 공간도 너무 적고 기계식 주차위주로 거의 없다고 보시면 됩니다 전 그냥 노상에 댔어요,공항에서 정말 가깝고  구성비  시설도 좋은데 주차가 너무 불편합니다 공간도 너무 적고 기계식 주차 위주로 거의 없다고 보시면 됩니다 전 그냥 노상에 댔어요,2020-07-09,1.0,1.0,부정
3181,제주 센트럴 시티 호텔,5.0,신제주 가성비 극강호텔 강추,신제주  구성비  극강 호텔 강추,2020-07-04,1.0,0.0,긍정
