,hotel,star,review,preprocessed_review,date
2524,호텔 시리우스 제주,5,제주공항과 완전가까워요 마룻바닥 좋고요 시설도 괜찮습니다 다만 제주시의 음식점들과는 거리가 좀 있어요ㅠ,제주공항과 정말 가까워요 마룻바닥 좋고요 시설도 괜찮습니다 다만 제주시의 음식점들과는 거리가 좀 있어요,2020-06-13
2525,호텔 시리우스 제주,5,"직원분들이 친절하시고
객실도 깨끗하고 좋았어요 만족합니다",직원분들이 친절하시고 객실도 깨끗하고 좋았어요 만족합니다,2020-06-13
2526,호텔 시리우스 제주,4,공항인근 수영장 헬스크럽 건물앞 편의점,공항 인근 수영장 헬스클럽 건물 앞 편의점,2020-06-12
2527,호텔 시리우스 제주,4,공항에서 멀지 않고 시설 적당합니다.,공항에서 멀지 않고 시설 적당합니다,2020-06-09
2528,호텔 시리우스 제주,5,"웨딩스냅 촬영 차 방문했었는데 공항과 드레스샵이 가까운 접근성도 좋았고, 깔끔한 객실 상태가 아주 마음에 들었습니다. 조식도 괜찮았구요! 제주시쪽 들릴일 있으면 재방문 할 의사 100%입니다!",웨딩스냅 촬영차 방문했었는데 공항과 드레스숍이 가까운 접근성도 좋았고 깔끔한 객실 상태가 아주 마음에 들었습니다 조식도 괜찮았고요 제주시 쪽 들릴 일 있으면 재방문 할 의사입니다,2020-06-01
2529,호텔 시리우스 제주,5,"맨처음 배정 받은 방을 갔을때 청소상태가 안좋고해서 프런트에 말씀을 드렸더니 곧바로 사과를 해주셔서 감사했고 곧바로 방을 조치해주셔서 방을 바꾸었는데 
이때까지 숙박을 했었던곳중에 먼지도 없고 침대, 배개가 너무 좋았어요~
다시 방문 할려고합니다~~",맨 처음 배정받은 방을 갔을 때 청소상태가 안 좋고 해서 프런트에 말씀을 드렸더니 곧바로 사과를 해주셔서 감사했고 곧바로 방을 조치해주셔서 방을 바꾸었는데 이때까지 숙박을 했었던 곳 중에 먼지도 없고 침대 베개가 너무 좋았어요 다시 방문하려고 합니다,2019-12-30
2530,호텔 시리우스 제주,5,늦게 도착했지만 숙소가 너무 깔끔하고 좋아서 잘쉬다갑니다!,늦게 도착했지만 숙소가 너무 깔끔하고 좋아서 잘 쉬다 갑니다,2019-12-29
2531,호텔 시리우스 제주,4,수영장 물이 너무 차가웠던거 빼면 다 만족해요,수영장 물이 너무 차가웠던 거 빼면 다 만족해요,2019-12-27
2532,호텔 시리우스 제주,5,깨끗하고  조용하고  올레시장아 가까워  좋았어요,깨끗하고  조용하고  올레시장아 가까워  좋았어요,2019-12-25
2533,호텔 시리우스 제주,4,시리우스 가성비  진짜 좋아요 호텔 모양도 이쁘고 방작은것 시티뷰인것 빼곤 좋았어요,시리우스   구성비    진짜 좋아요 호텔 모양도 이쁘고 방 작은 것 시디 경치인 것 빼곤 좋았어요,2019-12-24
2534,호텔 시리우스 제주,5,"숙소 청결했고 아늑하니 좋았습니다
공항에서 가까웠구요
수영장도 무료로 이용했는데 좋았어요",숙소 청결했고 아늑하니 좋았습니다 공항에서 가까웠고요 수영장도 무료로 이용했는데 좋았어요,2019-12-23
2535,호텔 시리우스 제주,5,"다음에 제주도 가면 또또또 이용할게용
청결하고 너무 좋아요 그런데, 샤워 타올이 있었으면 좋겠어요 ㅠㅠ",다음에 제주도 가면 또또 또 이용할게요 청결하고 너무 좋아요 그런데 샤워 타월이 있었으면 좋겠어요 ,2019-12-21
2536,호텔 시리우스 제주,5,"전체적인 분위기나 시설, 특히 조식이 정말 짱입니다
이용했던곳에 욕조가 없는게 단점이었지만,,
그거빼고는 5성급 호텔과 비등합니닷",전체적인 분위기나 시설 특히 조식이 정말 짱입니다 이용했던 곳에 욕조가 없는 게 단점이었지만 그거 빼고는 성급 호텔과 비등합니다,2019-12-19
2537,호텔 시리우스 제주,5,침대 푹신하고 이불 넘 포근해서 좋아요ㅠㅠ 방도 진짜 깨끗하고 좋습니다!!,침대 푹신하고 이불 너무 포근해서 좋아요 방도 진짜 깨끗하고 좋습니다,2019-12-17
2538,호텔 시리우스 제주,5,공항에서도 가깝고 정말 잘이용하고갑니다 서비스도 너무좋구요~~,공항에서도 가깝고 정말 잘 이용하고 갑니다 서비스도 너무 좋고요,2019-12-15
2539,호텔 시리우스 제주,5,수영장 수모는 수영장에 계신 직원 분께 대여하면 3000원으로 대여가능합니다 참고하세요~ 물이 생각보다는 약간 차가워요 그 외에 아주 만족합니다,수영장 수모는 수영장에 계신 직원분께 대여하면 원으로 대여 가능합니다 참고하세요 물이 생각보다는 약간 차가워요 그 외에 아주 만족합니다,2019-12-12
2540,호텔 시리우스 제주,5,중구긴들때뭄에 시끄러웠지만 침구가 너무 좋았어요,중구긴들때뭄에 시끄러웠지만 침구가 너무 좋았어요,2019-12-12
2541,호텔 시리우스 제주,4,"수영장이좋아서 선택했는데
물이 아이가들어가기 너무차가웠어요ㅜㅜ
온수풀은절대아니에요
아이있는분들은 참고하세요
물론 자쿠지는있는데
거기도 완전따뜻하지않았어요
수모 꼭 챙기셔야합니다
저희는 수모빌린후
물이차가운걸알아서 돈만버렸네요ㅜㅜ더보기",수영장이 좋아서 선택했는데 물이 아이가 들어가기 너무 차가웠어요 온 수풀은 절대 아니에요 아이 있는 분들은 참고하세요 물론 자쿠지는 있는데 거기도 완전 따뜻하지 않았어요 수모 꼭 챙기셔야 합니다 저희는 수모 빌린 후 물이 차가운 걸 알아서 돈만 버렸네요 ,2019-12-06
2542,호텔 시리우스 제주,5,시설 깔끔하네요. 잘 쉬었어요.,시설 깔끔하네요 잘 쉬었어요,2019-12-05
2543,호텔 시리우스 제주,5,공항 근처라 좋았어요! 시설도 깔끔하고 안좋은점은 방음이 좀 안되는거같아용,공항 근처라 좋았어요 시설도 깔끔하고 안 좋은 점은 방음이 좀 안 되는 거 같아요,2019-12-05
2544,호텔 시리우스 제주,5,따신물 잘 나오고 좋은데 저층은 방음이 좀 아쉽네요,따뜻한 물 잘 나오고 좋은데 저층은 방음이 좀 아쉽네요,2019-11-29
2545,호텔 시리우스 제주,4,"전반적으로 깨끗하고 좋았습니다.
다만, 방음이 잘 안된 탓인지 크게 떠들지 않았음에도 옆방에서 조용히 해달라고 하여 숨죽이며 치맥을 먹었습니다.",전반적으로 깨끗하고 좋았습니다 다만 방음이 잘 안된 탓인지 크게 떠들지 않았음에도 옆방에서 조용히 해달라고 하여 숨죽이며 치맥을 먹었습니다,2019-11-21
2546,호텔 시리우스 제주,5,"전날 게스트하우스가 최악이여서 그런지 매우 만족입니다
수영장 있어서 등산후 몸풀기도 좋았고, 침구들도 냄새안나고 깔끔하고, 조식도 훌륭했습니다.",전날 게스트하우스가 최악이어서 그런지 매우 만족입니다 수영장 있어서 등산 후 몸풀기도 좋았고 침구들도 냄새 안 나고 깔끔하고 조식도 훌륭했습니다,2019-11-17
2547,호텔 시리우스 제주,4,깨끗하고 조식도 나름 괜찮아요 주차가 좀 협소했습니다,깨끗하고 조식도 나름 괜찮아요 주차가 좀 협소했습니다,2019-11-15
2548,호텔 시리우스 제주,5,"3박 시리우스에서 했는데 깨끗하고 깔끔해서 좋았습니다.
객실도 많고 위치도 공항근처라 좋습니다.
한가지 안좋은점은 뜨거운물 수압이 약합니다.
그거빼곤 다 좋네요~",박 시리우스에서 했는데 깨끗하고 깔끔해서 좋았습니다 객실도 많고 위치도 공항 근처라 좋습니다 한 가지 안 좋은 점은 뜨거운 물 수압이 약합니다 그거 빼곤 다 좋네요,2019-10-29
2549,호텔 시리우스 제주,3,"뷰는 없엇지만, 시설도 편리하고 수영장도 좋고 조식도 괜찮았어요~

수영장뷰가 너무 예뻐요~^^

처음배정 받은 방에서 개미같은 벌레가 좀 많아서 

데스크에 애기했더니, 방 바꿔주셨구요~

직원분들도 친절해서 좋았어요~바꿧던 방에서는 벌레같은거 없었고

깔끔했습니다~

다만 조금 추웠어요 ㅠㅠ

조식은 리필도 빠르구, 음식도 괜찮았어요~더보기",경치는 없었지만 시설도 편리하고 수영장도 좋고 조식도 괜찮았어요 수영장 경치가 너무 예뻐요 처음 배정받은 방에서 개미 같은 벌레가 좀 많아서 데스크에 얘기했더니 방 바꿔주셨고요 직원분들도 친절해서 좋았어요 바꿨던 방에서는 벌레 같은 거 없었고 깔끔했습니다 다만 조금 추웠어요 조식은 리필도 빠르고 음식도 괜찮았어요 ,2019-10-29
2550,호텔 시리우스 제주,5,"진짜 굿국 국 굿 침대 세상에서 제일 편해여 정보 궁금할정도 
조식은 크로와상이 진짜 존맛탱 ㅠ 객실 직원분들도 정말정말 착하세요",진짜 구국 국 굿 침대 세상에서 제일 편해요 정보 궁금할 정도 조식은 크루아상이 진짜 존맛탱  객실 직원분들도 정말 정말 착하세요,2019-10-28
2551,호텔 시리우스 제주,5,"불빛도 다른 곳보다 밝아서 좋았고, 침구도 깨끗하고 좋았습니다~ 다음에는 수영장도 꼭 이용해보려구요!",불빛도 다른 곳보다 밝아서 좋았고 침구도 깨끗하고 좋았습니다 다음에는 수영장도 꼭 이용해보려고요,2019-10-16
2552,호텔 시리우스 제주,4,"시설 및 서비스는 엄청 만족했으나 방음이 안되서 너무아쉬웠습니다ㅠㅠ
옆방 애기들이 가위바위보하는소리가 밤12시까지들려서 결국 프론트에 전화했더니 조용해졌네용 방음빼곤 모든게 만족스러웠습니다!
특히 조식이 엄청 깔끔하고 최곱니당..조식은 꼭 드세요",시설 및 서비스는 엄청 만족했으나 방음이 안돼서 너무 아쉬웠습니다 옆방 아기들이 가위바위보 하는 소리가 밤에까지 들려서 결국 프런트에 전화했더니 조용해졌네요 방음 빼곤 모든 게 만족스러웠습니다 특히 조식이 엄청 깔끔하고 최곱니다 조식은 꼭 드세요,2019-10-11
2553,호텔 시리우스 제주,5,"공항근처, 애월해변, 용두암, 애월더선셋(브런치) 근처, 침구 청결, 수영장 굿,",공항 근처 애월 해변 용두암 애월 더 선셋 브런치 근처 침구 청결 수영장 굿,2019-10-08
2554,호텔 시리우스 제주,5,"제주도에서 머물럿던 호텔중에 젤좋음
새로생긴지 얼마안되서 그런지 
침구에 냄새도 안나고 먼지도 없어요 
위치도 공항근처고 시장도 가까워서 
매우 만족💗더보기",제주도에서 머물렀던 호텔 중에 젤 좋음 새로 생긴 지 얼마 안 돼서 그런지 침구에 냄새도 안 나고 먼지도 없어요 위치도 공항 근처고 시장도 가까워서 매우 만족 ,2019-10-07
2555,호텔 시리우스 제주,5,"신제주 제원아파트 쪽 번화가와 근접함.
지하주차장 있어서 주차 편리함.
객실 사진과는 달랐지만 구성은 동일해서 불만 없었음.
수영장 이용했는데 샤워가운 입고 가면 됨.
아침 조식 신청 안하고 배가 고파서 고민했는데 편의시설이 10시쯤부터 운영하고, 수영장 쪽 스낵바는 오후에 이용 가능한 점이 아쉬웠음.더보기",신제주 제원아파트 쪽 번화가와 근접함 지하주차장 있어서 주차 편리함 객실 사진과는 달랐지만 구성은 동일해서 불만 없었음 수영장 이용했는데 샤워가운 입고 가면 됨 아침 조식 신청 안 하고 배가 고파서 고민했는데 편의시설이 시쯤부터 운영하고 수영장 쪽 스낵바는 오후에 이용 가능한 점이 아쉬웠음 ,2019-10-07
2556,호텔 시리우스 제주,5,"지하주차장이 구비되어 있음.
안내가 친절하고 체크인 시간이 늦어질 것 같았는데 먼저 확인전화가 옴.
숙박 시 수영장 1회 이용 가능인데 사용안할 경우 그냥 증발함.
객실 자체 깨끗하고 조용했음.",지하주차장이 구비되어 있음 안내가 친절하고 체크인 시간이 늦어질 것 같았는데 먼저 확인 전화가 옴숙박 시 수영장 회 이용 가능인데 사용 안 할 경우 그냥 증발함 객실 자체 깨끗하고 조용했음,2019-10-07
2557,호텔 시리우스 제주,5,"1. 공항과 정말 가까워요
2. 편의점이 바로 앞에 있어 편해요
3. 수영장 가성비 짱!!!!!!!!!
4. 침구류 포근하고 좋았어요

공항근처 가성비 따지신다면 추천입니다.더보기", 공항과 정말 가까워요 편의점이 바로 앞에 있어 편해요 수영장   구성비   짱 침구류 포근하고 좋았어요 공항 근처   구성비   따지신다면 추천입니다 ,2019-10-03
2558,호텔 시리우스 제주,5,"너무 친절하시고 너무 깨끗해요!
공항이랑 너무 가까워요!",너무 친절하시고 너무 깨끗해요 공항이랑 너무 가까워요,2019-10-03
2559,호텔 시리우스 제주,5,공항근처여서 정말 편했습니다,공항 근처여서 정말 편했습니다,2019-09-27
2560,호텔 시리우스 제주,5,위치도 공항이랑 가깝고 주차도 편리하고 서비스 좋고 다 좋았어요ㅎ,위치도 공항이랑 가깝고 주차도 편리하고 서비스 좋고 다 좋았어요,2019-09-26
2561,호텔 시리우스 제주,5,깔끔하고 직원분들도 친절하고 좋았어요 ㅎㅎ 호텔수영장도 이용했구요 다음에 또 가고 싶은 호텔이에요 늦은 밤에 개념없는 투숙객이 마이크로 노래부르는데 프론트 전화했더니 바로 오셔서 처리해주시고 만족입니당,깔끔하고 직원분들도 친절하고 좋았어요  호텔 수영장도 이용했고요 다음에 또 가고 싶은 호텔이에요 늦은 밤에 개념 없는 투숙객이 마이크로 노래 부르는데 프런트 전화했더니 바로 오셔서 처리해주시고 만족입니다,2019-09-25
2562,호텔 시리우스 제주,5,제주도 있는동안 가장 만족스런 숙소에요 정말 깨끗하고 위치도 공항과 가까워 최고입니다^*^ 직원분도 정말 친절해요,제주도 있는 동안 가장 만족스러운 숙소에요 정말 깨끗하고 위치도 공항과 가까워 최고입니다 직원분도 정말 친절해요,2019-09-25
